  11 the	general	form	of
   1 specific	commands	has	been
   1 specific	characteristics	in	the
   1 specific	application	2	made
   1 span	reduces	the	kind
   1 span	of	our	research
   1 spacing	effect	to	enhance
   1 spacing	effect	e	g
   1 spaces	to	center	a
   1 spaced	out	in	the
   1 space	of	most	computer
   1 sources	of	knowledge	to
   1 sometimes	automatically	assigns	styles
   1 some	users	do	in
   1 some	strategies	are	automatically
   1 some	indication	that	the
   1 some	constraints	such	strategies
   1 society	for	technology	in
   1 social	reasons	have	been
   1 social	aspects	of	technology
   1 so	that	the	top
   1 so	that	it	enables
   1 so	that	it	can
   1 small	this	suggests	that
   1 small	exploratory	study	to
   1 small	drop	5	10
   1 sloan	1985	and	designed
   1 skills	we	employed	a
   1 skills	through	online	tutoring
   1 skills	this	suggested	to
   1 skills	that	included	those
   1 skills	bossock	and	holyoak
   1 skills	before	teaching	high-level
   1 skills	2	2	1
   1 skill	to	a	new
   1 six	of	the	strategy
   1 situations	while	the	goms
   1 situation	we	hypothesized	that
   1 situated	elaboration	and	improvisation
   1 sites	that	have	minimal
   1 site	with	many	well-designed
   1 site	where	the	students
   1 site	that	was	motivating
   1 site	designers	to	organize
   1 single	condition	for	exploratory
   1 simple	tasks	steps	1-3
   1 simple	tasks	step	1
   1 simple	tasks	or	focus
   1 simple	goal	of	dividing
   1 similarly	the	application-specific	strategy
   1 similarly	propagation	strategies	exploit
   1 similarly	formulas	in	a
   1 similarly	data	for	different
   1 similar	to	those	in
   1 similar	to	the	table
   1 similar	to	the	cmu-1
   1 similar	to	how	experienced
   1 similar	to	cmu-1	except
   1 similar	tasks	furthermore	because
   1 significantly	when	the	strategy
   1 significantly	improve	transfer	even
   1 significantly	higher	in	the
   1 significantly	better	than	the
   1 significantly	better	for	strategy
   1 significant	in	msexcel	or
   1 significant	differences	between	the
   1 significant	difference	in	command
   1 significant	difference	existed	between
   1 significant	difference	df	1
   1 significant	based	on	a
   1 si	umich	edu/strategycourse/	for
   1 shows	the	strategy	opportunities
   1 shows	the	portions	of
   1 shows	the	different	knowledge
   1 shows	the	9	general
   1 shows	how	each	of
   1 shown7	the	strategy	group
   1 shown	to	result	in
   1 shown	the	importance	of
   1 shown	that	while	most
   1 shown	that	to	learn
   1 shown	that	most	users
   1 shown	that	higher	retention
   1 shown	that	for	the
   1 shown	in	the	first
   1 shown	in	table	iv
   1 shown	in	row	e
   1 shown	in	figure	1
   1 shown	in	appendixa	this
   1 shown	in	appendix-d	were
   1 shown	in	appendix	b
   1 shown	in	appendix	a
   1 shown	how	to	use
   1 shown	how	they	generalized
   1 shown	by	nilsen	et
   1 shown	a	long	document
   1 showing	how	it	could
   1 showed	that	the	strategy-based
   1 showed	that	the	strategy
   1 showed	that	the	mean
   1 showed	that	most	of
   1 showed	that	five	strategies
   1 showed	high	retention	of
   1 showed	a	significant	difference
   1 show	the	utility	of
   1 show	that	under	certain
   1 show	students	how	the
   1 show	how	those	strategies
   1 should	where	possible	be
   1 should	test	this	result
   1 should	target	those	strategies
   1 should	continue	and	be
   1 should	be	tightly	integrated
   1 should	be	taught	in
   1 should	be	taught	before
   1 should	be	explicitly	taught
   1 should	attempt	to	change
   1 should	allow	teaching	a
   1 short	bulleted	lists	and
   1 short	amount	of	time
   1 sheets	for	easy	access
   1 shaw	and	polovina	1999
   1 share	a	common	format
   1 several	studies	had	identified
   1 several	instantiations	has	enabled
   1 several	empirical	studies	which
   1 several	adjacent	columns	with
   1 seven-week	required	course	for
   1 seven	strategy	opportunities	p
   1 seven	strategies	based	on
   1 setup	costs	to	build
   1 sets	of	tasks	were
   1 sets	of	tasks	one
   1 sets	of	strategy	opportunities
   1 set-up	times	exceeding	the
   1 set	was	complete	the
   1 set	up	distinct	views
   1 set	of	guidelines8	of
   1 set	of	commands	to
   1 set	of	commands	then
   1 set	of	commands	step
   1 set	of	commands	in
   1 session	where	they	were
   1 sequencing	different	commands	in
   1 sequence	of	applications	unix
   1 sequence	different	commands	to
   1 separate	sheets	for	easy
   1 semester	this	long	time
   1 sellars	1988	identified	the
   1 self-selection	bias	in	the
   1 selectively	without	altering	its
   1 selection	rules	for	strategies
   1 selection	rule	that	recognizes
   1 select	and	modify	columns
   1 see	the	details	of
   1 see	table	vi	in
   1 see	singley	and	anderson
   1 see	bhavnani	et	al
   1 see	bhavnani	and	john
   1 see	appendix	c	was
   1 section	we	had	to
   1 section	4	generalizes	our
   1 section	3	discusses	our
   1 section	3	1	and
   1 section	2	reviews	our
   1 section	2	knowledge	to
   1 section	2	4	1
   1 section	2	2	our
   1 section	1	there	are
   1 secondary	instructor	was	to
   1 secondary	instructor	both	of
   1 second	half	of	the
   1 second	experiment	cmu-2	was
   1 searches	on	the	web
   1 sd	24	t	48
   1 sd	21	therefore	a
   1 sd	20	t	34
   1 sd	19	strategy	group
   1 sd	18	strategy	group
   1 sd	16	while	for
   1 scrolling	step	7	the
   1 scrolling	back	and	forth
   1 scroll	through	the	temperature
   1 scroll	the	students	were
   1 scroll	and	new	window
   1 scripts	3	completed	task
   1 screens	for	instance	a
   1 screen-capture	videos	which	recorded
   1 screen	this	strategy	is
   1 screen	the	students	were
   1 screen	space	of	most
   1 screen	of	other	students
   1 screen	into	two	panes
   1 screen	in	msexcel	this
   1 screen	in	msexcel	however
   1 screen	in	msexcel	both
   1 screen	in	excel	in
   1 screen	capture	videos	this
   1 screen	capture	video	or
   1 screen	by	pointing	it
   1 screen	before	performing	the
   1 screen	because	this	group
   1 screen	addresses	the	limited
   1 scores	which	were	based
   1 scores	that	um-1	students
   1 scores	on	the	in-class
   1 scores	of	the	students
   1 scores	for	the	students
   1 score	indicating	whether	or
   1 science	and	engineering	students
   1 schunk	1996	myers	1989
   1 school	with	minimal	involvement
   1 school	of	nursing	at
   1 scaffold	new	instructors	and
   1 saves	time	when	time
   1 save	the	resulting	directories
   1 same	strategy	in	subsequent
   1 same	strategy	gick	and
   1 same	sequence	of	applications
   1 same	material	could	be
   1 same	knowledge	at	regular
   1 same	interface	when	best
   1 same	instruction	time	as
   1 same	instruction	on	how
   1 same	instruction	as	the
   1 same	in	both	courses
   1 same	general	strategy	but
   1 same	document	in	such
   1 same	commands	such	an
   1 same	commands	as	those
   1 same	commands	and	the
   1 salaries	for	teaching	assistants
   1 s	goal	they	become
   1 s	completed	task	file
   1 rules	for	strategies	are
   1 rule	that	recognizes	when
   1 row	e	of	table
   1 rosson	1987	which	results
   1 rosson	1983	spreadsheets	nilsen
   1 role	of	the	secondary
   1 robustness	of	the	prototype
   1 robustness	of	our	strategy
   1 robustness	of	an	instructional
   1 robustness	is	critical	because
   1 robustness	and	retention	we
   1 robust	was	the	strategy-based
   1 robust	in	the	new
   1 robust	in	a	new
   1 robust	across	different	instructional
   1 revisiting	the	same	knowledge
   1 reviews	our	prior	research
   1 review	see	bhavnani	and
   1 review	of	effective	and
   1 revealed	that	the	architects
   1 revealed	that	each	requires
   1 reveal	robustness	of	the
   1 reuse	information	through	cut-and-paste
   1 retention	we	taught	the
   1 retention	we	also	used
   1 retention	test	were	significant
   1 retention	test	were	given
   1 retention	test	the	students
   1 retention	test	showed	high
   1 retention	test	see	appendix
   1 retention	test	and	the
   1 retention	study	for	406
   1 retention	of	knowledge	is
   1 retention	of	knowledge	can
   1 retention	can	be	achieved
   1 retained	the	strategies	the
   1 retained	over	time	this
   1 retained	over	time	the
   1 retained	over	longer	periods
   1 retained	even	after	one
   1 resume	in	word	to
   1 results	when	used	in
   1 results	showed	that	the
   1 results	showed	that	most
   1 results	show	the	utility
   1 results	reported	here	for
   1 results	of	these	experiments
   1 results	of	the	retention
   1 results	of	cmu-2	were
   1 results	indicate	that	application-general
   1 results	in	users	focusing
   1 results	demonstrate	that	students
   1 results	cmu-1	we	performed
   1 results	certainly	suggest	that
   1 results	and	discussion	as
   1 results	also	confirm	laboratory
   1 resulting	directories	and	files
   1 resulted	in	a	course
   1 resulted	in	87	students
   1 result	with	more	extensive
   1 result	was	expected	because
   1 result	suggests	the	absence
   1 result	suggests	that	transfer
   1 result	is	however	not
   1 result	in	a	deeper
   1 rest	had	either	equal
   1 respectively	where	all	these
   1 respectively	similar	to	the
   1 respective	courses	all	the
   1 resolve	the	ambiguity	we
   1 researchers	to	conclude	that
   1 researchers	have	stressed	the
   1 researchers	have	explored	extensions
   1 researchers	e	g	klahr
   1 research	will	help	achieve
   1 research	which	has	shown
   1 research	which	evaluated	the
   1 research	we	1	identified
   1 research	to	understand	how
   1 research	that	focused	on
   1 research	should	test	this
   1 research	should	continue	and
   1 research	related	to	strategy-based
   1 research	questions	that	need
   1 research	question	how	robust
   1 research	question	does	the
   1 research	provides	important	insights
   1 research	program	we	have
   1 research	path	began	much
   1 research	on	transfer	of
   1 research	on	how	best
   1 research	needs	to	explore
   1 research	is	needed	to
   1 research	in	the	psychology
   1 research	in	teaching	strategies
   1 research	in	identifying	effective
   1 research	has	shown	that
   1 research	has	focused	on
   1 research	has	attempted	to
   1 research	has	also	shown
   1 research	goals	to	test
   1 research	council	2000	brown
   1 research	also	suggested	that
   1 research	also	needs	to
   1 requiring	interaction	with	the
   1 requiring	a	new	computer
   1 requiring	a	change	of
   1 requires	three	knowledge	components
   1 required	to	use	the
   1 required	to	use	effective
   1 required	them	to	use
   1 required	the	same	commands
   1 required	course	for	freshman
   1 required	a	considerable	effort
   1 require	long	set-up	times
   1 require	extra	time	compared
   1 require	explicit	instruction	while
   1 requests	from	two	other
   1 requests	for	the	use
   1 requested	to	take	part
   1 requested	that	we	teach
   1 request	of	the	faculty
   1 represents	a	failure	in
   1 represented	a	realistic	comparison
   1 reports	our	experience	in
   1 reported	that	users	have
   1 reported	here	for	example
   1 reported	elsewhere	bhavnani	et
   1 repeatedly	scroll	up	and
   1 repeated	for	other	complex
   1 repeated	for	each	application
   1 remaining	columns	show	how
   1 remained	command	group	mean
   1 relevant	to	these	students
   1 relevant	to	them	and
   1 relevant	to	the	students
   1 relevant	to	the	art
   1 relevant	and	motivating	3
   1 relatively	little	research	in
   1 related	to	strategy-based	instruction
   1 related	to	salaries	for
   1 related	to	art	and
   1 related	to	1	the
   1 reif	carnegie	mellon	university
   1 regular	cmu	instruction	3
   1 regular	approach	without	harming
   1 regular	and	reasonably	extended
   1 reflections	this	article	has
   1 reflections	on	our	experience
   1 referred	to	as	um-1
   1 refer	to	such	general
   1 reduction	in	time	of
   1 reduction	in	the	probability
   1 reduces	the	kind	of
   1 reduces	task	time	and
   1 reduces	errors	in	the
   1 reduce	the	cost	of
   1 reduce	errors	in	all
   1 recruitment	yielded	42	of
   1 recruitment	yielded	17	students
   1 recorded	the	computer	interaction
   1 recommended	that	it	was
   1 recognizes	when	to	use
   1 recognize	that	when	two
   1 recognize	such	task-related	cues
   1 recognize	specific	characteristics	in
   1 recognition	often	does	not
   1 recently	researchers	have	explored
   1 recently	fu	and	gray
   1 recent	research	which	evaluated
   1 received	the	same	instruction
   1 received	the	instruction	ordinarily
   1 received	the	experimental	strategy-based
   1 received	requests	from	two
   1 receive	instruction	on	how
   1 receive	any	instruction	on
   1 reasons	have	been	offered
   1 reasons	for	a	review
   1 reasonably	extended	intervals	in
   1 realworld	context	usually	comes
   1 realized	benefits	for	example
   1 realistic	comparison	condition	the
   1 real-world	users	as	shown
   1 real-world	tasks	suggested	the
   1 real-world	pintrich	and	schunk
   1 real-world	classroom	experience	of
   1 real	world	contexts	national
   1 reading	we	found	no
   1 rationale	for	using	that
   1 rationale	for	their	method
   1 rather	than	on	learning
   1 rather	than	a	few
   1 rate	of	strategy	use
   1 rapidly	acquire	the	strategic
   1 ranged	from	open	new
   1 range	of	tasks	involving
   1 range	of	similar	tasks
   1 range	of	higher-level	editing
   1 range	of	effective	and
