  10 than	or	equal	to
   1 second	level	of	the
   1 search	engines	and	electronic
   1 screen	showing	the	section
   1 screen	design	of	this
   1 scoring	between	1	03
   1 scoring	and	consequently	has
   1 scores	of	1	36
   1 scores	near	a	border
   1 scores	in	the	long-page
   1 scores	below	1	03
   1 scores	and	the	eight
   1 score	of	each	cluster
   1 score	mean	1	4
   1 score	mean	1	0
   1 score	and	each	attribute
   1 scope	field-independent	students	approach
   1 scope	6	1	navigation
   1 sciences	spss	for	windows
   1 science	bohen	et	al
   1 schwen	2003	5	3
   1 scarsbrook	et	al	2005
   1 satisfactory	for	the	total
   1 satisfaction			
   1 sample	to	provide	additional
   1 sample	size	a	within-subjects
   1 sample	for	the	next
   1 same	time	by	using
   1 same	or	different	the
   1 same	information	is	obtained
   1 same	group	would	have
   1 same	dataset	points	and
   1 same	concept	overview	b
   1 same	cluster	and	how
   1 salient	cues	and	field
   1 salient	cues	anastasi	1988
   1 sadler-smith	1992	refer	to
   1 s	typical	mode	of
   1 s	is	used	to
   1 s	interests	for	tv
   1 s	information	processing	habits
   1 s	csa	test	to
   1 s	correlations	the	results
   1 s	correlations	but	there
   1 s	correlations	but	the
   1 s	correlation	which	is
   1 s	correlation	was	used
   1 s	correlation	there	is
   1 s	cognitive	style	analysis
   1 s	and	evaluate	results
   1 s	1991	recommendations	are
   1 runs	the	algorithm	randomly
   1 rules	will	apply	maximally
   1 rules	were	produced	for
   1 rules	were	gained	from
   1 rules	were	from	the
   1 rules	were	acquired	from
   1 rules	to	the	task
   1 rules	that	were	first
   1 rules	that	impose	the
   1 rules	li	2005	the
   1 rules	lead	to	different
   1 rules	for	the	predictions
   1 rules	for	the	automatic
   1 rules	drawn	from	the
   1 rules	ding	et	al
   1 rules	chen	acm	transactions
   1 rules	can	be	generated
   1 rules	can	be	applied
   1 rules	are	produced	for
   1 rules	are	connected	with
   1 rules	and	relationships	by
   1 rules	a	cognitive	style
   1 rule	taken	from	the
   1 rule	obtained	from	the
   1 rule	in	this	case
   1 rt	breiman	et	al
   1 roy	and	chi	2003
   1 roussinov	and	zhao	2003
   1 rose	1988	in	order
   1 root	node	when	a
   1 role	in	student	learning
   1 rinta-runsala	2001	in	this
   1 rigor	and	computational	power
   1 right-brained	versus	left-brained	global-holistic
   1 right	side	in	terms
   1 riding	s	csa	test
   1 riding	s	cognitive	style
   1 riding	s	1991	recommendations
   1 riding	and	sadler-smith	1992
   1 riding	and	rayner	1998
   1 riding	and	grimley	1999
   1 riding	1991	the	main
   1 rich	links	within	the
   1 rich	exploration	environment	and
   1 review	of	its	existing
   1 review	by	chen	and
   1 reveals	the	centroid	or
   1 revealed	that	fieldindependent	students
   1 reveal	the	unexpected	but
   1 reveal	the	nature	and
   1 reveal	students	learning	patterns
   1 results	showed	that	there
   1 results	seem	consistent	with
   1 results	presented	in	section
   1 results	on	the	basis
   1 results	of	this	study
   1 results	of	the	evaluations
   1 results	of	clustering	k-means
   1 results	obtained	in	this
   1 results	obtained	from	traditional
   1 results	in	order	to
   1 results	gained	from	these
   1 results	from	these	techniques
   1 results	from	clustering	present
   1 results	from	anova	indicate
   1 results	field-independent	students	favored
   1 results	can	be	found
   1 results	are	useful	they
   1 results	are	presented	in
   1 results	are	easily	understood
   1 results	appeared	to	be
   1 result	is	coherent	with
   1 restructuring	their	knowledge	are
   1 restructure	information	based	on
   1 rest	of	the	clusters
   1 response	keys	riding	and
   1 respectively	section	4	4
   1 respectively	on	the	third
   1 respectively	describing	overviews	examples
   1 resources	than	field-independent	subjects
   1 research	that	field-independent	people
   1 research	question	what	are
   1 research	on	data	mining
   1 research	into	individual	differences
   1 research	instruments	work	as
   1 research	instruments	used	in
   1 research	instruments	the	experimental
   1 research	instruments	research	instruments
   1 requiring	the	field-dependent	capacity
   1 requires	the	disembedding	capacity
   1 requirements	is	to	use
   1 required	to	judge	as
   1 requested	to	fill	out
   1 request	was	issued	to
   1 representing	an	individual	user
   1 represented	in	a	tree
   1 represented	by	a	node
   1 represented	as	a	root
   1 representations	a	set	of
   1 representation	to	illustrate	the
   1 represent	the	tip	of
   1 represent	information	riding	and
   1 repositories	li	and	shue
   1 reported	by	peterson	et
   1 replication	of	measures	among
   1 replacing	them	with	leaves
   1 replace	the	csa	or
   1 repertoire	of	learning	strategies
   1 repeatedly	splits	each	subset
   1 repeated	visits	with	a
   1 repeated	visits	the	students
   1 repeated	visits	the	number
   1 repeated	visits	however	the
   1 repeated	visits	and	seldom
   1 reorganize	information	from	the
   1 removed	from	the	database
   1 remote	access	from	everywhere
   1 remembering	and	solving	problems
   1 remaining	rules	were	acquired
   1 relying	on	salient	cues
   1 rely	on	the	hierarchical
   1 rely	more	on	external
   1 rely	more	heavily	on
   1 relied	on	traditional	statistics
   1 reliability	is	r	0
   1 relevant	topics	in	other
   1 relevant	topics	for	completing
   1 relevant	topic	and	field-dependent
   1 relevant	to	their	tasks
   1 relevant	relationships	to	be
   1 relevant	parts	goodenough	1976
   1 relevant	information	from	the
   1 relevant	information	about	a
   1 relevant	concepts	from	the
   1 relevant	attributes	are	the
   1 relevant	as	shown	in
   1 release	10	0	the
   1 relatively	small	study	further
   1 relatively	small	sample	size
   1 relative	importance	the	findings
   1 relationships	to	be	ignored
   1 relationships	by	systematically	subdividing
   1 relationships	between	this	topic
   1 relationships	between	the	students
   1 relationships	between	the	degree
   1 relationships	between	students	cognitive
   1 relationships	between	items	or
   1 relationships	between	a	given
   1 relationships	and	patterns	in
   1 relationship	moss	and	atre
   1 relationship	between	the	wa
   1 relationship	between	the	attributes
   1 related	to	their	learning
   1 related	to	the	content
   1 related	to	tasks	is
   1 related	to	field-independent	students
   1 related	to	cognitive	styles
   1 related	research	on	data
   1 reips	2000	in	this
   1 reiff	1996	and	structure
   1 regularities	and	hidden	patterns
   1 regression	trees	c	rt
   1 regarding	whether	these	attributes
   1 regard	to	methodology	this
   1 reflects	the	conceptual	structure
   1 reflects	its	easy	understanding
   1 reflects	how	well	a
   1 reflection	of	differences	in
   1 reflect	their	cognitive	styles
   1 refers	to	a	user
   1 referents	to	aide	in
   1 referents	for	processing	and
   1 referents	and	restructuring	their
   1 references	there	were	two
   1 references	on	the	other
   1 referenced	links	and	subject
   1 reference	to	organize	information
   1 reference	and	operate	best
   1 refer	to	how	individuals
   1 refer	to	as	a
   1 records	of	books	borrowed
   1 recorded	in	a	log
   1 recommendations	kim	et	al
   1 recommendations	as	reported	by
   1 recommendations	are	that	wa
   1 recommendation	system	for	the
   1 recommendation	procedure	for	an
   1 recognized	the	importance	of
   1 recognized	based	on	their
   1 recognized	as	a	critical
   1 recent	studies	suggest	that
   1 recent	studies	published	from
   1 receive	higher	grades	than
   1 recalculation	procedure	of	k
   1 reasons	research	into	individual
   1 reasons	brotherton	and	abowd
   1 realization	of	a	learner-centered
   1 real-world	applications	ahola	and
   1 readily	influenced	by	the
   1 reaches	an	appropriate	level
   1 reached	by	more	than
   1 rayner	1998	there	are
   1 raw	experimental	data	were
   1 raw	data	the	rationale
   1 raw	data	and	web
   1 rationale	three	clusters	were
   1 rationale	of	the	model
   1 rationale	of	selecting	useful
   1 rationale	for	data	mining
   1 rather	than	being	inferred
   1 rather	similar	table	viii
   1 rarely	used	the	hierarchical
   1 rapid	development	of	information
   1 randomly	picks	k	cluster
   1 random	numbers	for	the
   1 ran	the	algorithm	for
   1 ragged	1999	data	mining
   1 r	304	p	0
   1 r	260	p	0
   1 r	0	81	p
   1 quintana	et	al	2000
   1 quinlan	1993	in	this
   1 quinlan	1993	in	phase
   1 questionnaire	which	was	designed
   1 question	what	are	the
   1 quantity	of	annotation	cognitive
   1 put	in	the	main
   1 purposes	the	first	subtest
   1 purpose	of	using	such
   1 purpose	of	these	activities
   1 purpose	of	doing	this
   1 purpose	of	clustering	is
   1 purchase	behavior	the	goal
   1 published	from	2000	to
   1 pub	date	may	2008
   1 pryor	1996	chen	and
   1 pruning	method	is	used
   1 providing	referenced	links	and
   1 providing	empirical	evidence	cognitive
   1 provides	users	with	means
   1 provides	the	illustration	with
   1 provides	illustrations	with	practical
   1 provides	field-dependent	students	with
   1 provided	the	students	with
   1 provided	lyons-lawrence	1994	the
   1 provided	by	the	hierarchical
   1 provide	the	detailed	rules
   1 provide	effective	approaches	to
   1 provide	additional	information	about
   1 provide	additional	evidence	with
   1 prove	a	known	relationship
   1 proposed	to	accommodate	the
   1 proposed	by	agrawal	and
   1 promote	learners	performance	and
   1 progresses	to	section	5
   1 programs	which	have	been
   1 programs	the	contribution	of
   1 programs	should	be	flexible
   1 programs	should	be	developed
   1 programs	present	information	in
   1 programs	navigation	tools	display
   1 programs	employ	hypermedia	techniques
   1 programs	by	providing	empirical
   1 programs	as	shown	in
   1 programs	are	used	by
   1 programs	and	the	web-based
   1 programs	and	other	web-based
   1 programs	and	developed	a
   1 programs	among	various	dimensions
   1 programs	a	wbi	program
   1 programs	1	introduction	with
   1 program	with	an	integrated
   1 program	were	recorded	in
   1 program	was	underpinned	by
   1 program	was	created	containing
   1 program	to	teach	students
   1 program	they	were	informed
   1 program	they	are	able
   1 program	the	second	phase
   1 program	the	design	of
   1 program	subsequently	all	of
   1 program	should	be	based
   1 program	selections	and	to
   1 program	provided	the	students
   1 program	over	the	past
   1 program	included	about	75
   1 program	in	particular	they
   1 program	for	a	maximum
   1 program	features	for	better
   1 program	and	were	inexperienced
   1 program	and	their	interactions
   1 production	has	three	phases
   1 produces	exactly	two	child
   1 produced	the	percentage	of
   1 produce	insufficient	data	analysis
   1 processing	of	information	they
   1 processing	habits	representing	an
   1 processing	and	structuring	their
   1 process	otherwise	they	can
   1 process	of	extracting	valuable
   1 process	information	so	they
   1 process	information	in	a
   1 process	can	be	represented
   1 procedure	of	k	new
   1 procedure	from	a	set
   1 procedure	for	an	internet
   1 procedure	can	be	used
   1 problems	of	education	messick
   1 problems	messick	1976	it
   1 problems	davis	and	cochran
   1 priori	hypothesis	with	statistical
   1 prior	knowledge	wang	and
   1 prior	knowledge	to	subject
   1 prior	knowledge	of	the
   1 prior	knowledge	and	gender
   1 prior	hypotheses	or	existing
   1 previous	work	that	field-independent
   1 previous	work	on	cognitive
   1 previous	system	experience	in
   1 previous	system	experience	and
   1 previous	studies	evans	and
   1 previous	section	cognitive	style
   1 previous	research	that	field-independent
   1 previous	experience	using	computers
   1 previous	discussion	suggests	that
   1 pressing	one	of	two
   1 presents	the	mean	and
   1 presents	text-based	explanations	of
   1 presents	items	each	comprising
   1 presents	items	containing	pairs
   1 presents	a	mechanism	to
   1 presents	a	list	of
   1 presented	in	this	article
   1 presented	in	table	iii
   1 presented	in	a	table
   1 presented	here	--field	independence
   1 presentation	with	multiple	media
   1 presentation	formats	three	types
   1 present	the	detailed	descriptions
   1 present	related	research	on
   1 present	information	in	a
   1 present	an	overall	picture
   1 prerequisite	can	be	a
   1 preprocessing	phase	in	which
   1 preparation	will	be	necessary
   1 preferred	to	use	the
   1 preferred	presentation	formats	three
   1 preferred	nonlinear	learning	there
   1 preferred	navigation	tools	and
   1 preferred	learning	patterns	instead
   1 preferences	of	both	fieldindependent
   1 preferences	may	be	a
   1 preferences	is	to	allow
   1 preferences	in	the	selection
   1 preferences	for	navigation	tools
   1 preferences	for	locating	information
   1 prefer	to	organize	and
