   9 i	don	t	know
   1 the	personalizing	mechanism	three
   1 the	personalizing	mechanism	some
   1 the	personalizing	mechanism	inaccessible
   1 the	personalizing	mechanism	but
   1 the	personalizing	mechanism	and
   1 the	personalizing	mechanism	3
   1 the	personalized	interface	is
   1 the	personalization	process	another
   1 the	personality	types	we
   1 the	personal	sort	of
   1 the	personal	required	more
   1 the	personal	one--if	you
   1 the	personal	one	because
   1 the	personal	interview	participant
   1 the	personal	interfaces	will
   1 the	personal	interfaces	there
   1 the	personal	interfaces	did
   1 the	personal	interface	will
   1 the	personal	interface	was
   1 the	personal	interface	to
   1 the	personal	interface	terminology
   1 the	personal	interface	should
   1 the	personal	interface	it
   1 the	personal	interface	currently
   1 the	personal	interface	could
   1 the	personal	interface	contained
   1 the	personal	interface	begins
   1 the	personal	interface	any
   1 the	personal	gave	me
   1 the	personal	but	i
   1 the	personal	based	on
   1 the	personal	at	the
   1 the	personal	as	long
   1 the	percentage	of	functions
   1 the	perceived	cost	and
   1 the	patterns	of	usage
   1 the	pattern	add	function
   1 the	particular	systemcontrolled	adaptive
   1 the	particular	researcher	that
   1 the	participants	will	choose
   1 the	participants	who	took
   1 the	participants	were	analogously
   1 the	participants	web	pages
   1 the	participants	thought	that
   1 the	participants	this	is
   1 the	participants	spent	50
   1 the	participants	rated	flexibility
   1 the	participants	is	found
   1 the	participants	in	advance
   1 the	participants	at	any
   1 the	participants	are	described
   1 the	participants	appeared	to
   1 the	participants	about	msw
   1 the	participants	74	spent
   1 the	participant	with	msw2k
   1 the	participant	who	most
   1 the	participant	who	completed
   1 the	participant	was	filling
   1 the	participant	to	rank
   1 the	participant	s	web
   1 the	participant	s	reaction
   1 the	participant	s	machine--the
   1 the	participant	s	machine
   1 the	participant	s	first
   1 the	participant	completed	a
   1 the	overlap	between	the
   1 the	overall	efficacy	of
   1 the	outset	which	could
   1 the	outset	the	feature-shy
   1 the	outset	although	our
   1 the	other	where	it
   1 the	other	two	interfaces
   1 the	other	two	designs
   1 the	other	three	combinations
   1 the	other	participants	usage
   1 the	other	or	they
   1 the	other	hand	were
   1 the	other	hand	users
   1 the	other	2	participants
   1 the	organization	others	have
   1 the	ordering	of	items
   1 the	option	to	select
   1 the	open	the	adaptive
   1 the	only	way	i
   1 the	only	one	in
   1 the	only	difference	between
   1 the	only	choice	users
   1 the	online	preliminary	questionnaire
   1 the	ones	they	used
   1 the	ones	that	show
   1 the	ones	that	are
   1 the	one	with	the
   1 the	one	hand	users
   1 the	on-line	questionnaires	included
   1 the	number	of	toggles
   1 the	number	of	steps
   1 the	number	of	functions
   1 the	novice	level	they
   1 the	norm	and	field
   1 the	non-use	trigger	is
   1 the	non-use	trigger	did
   1 the	next	time	the
   1 the	next	three	quartiles
   1 the	next	section	7
   1 the	next	level	of
   1 the	next	and	from
   1 the	newly-visible	items	in
   1 the	newly-visible	items	are
   1 the	new	design	we
   1 the	new	design	2
   1 the	negative	views	will
   1 the	necessary	due	dates
   1 the	nature	of	the
   1 the	native	msword	customization
   1 the	multiple-interfaces	design	will
   1 the	multiple-interfaces	design	to
   1 the	multiple-interfaces	design	impacted
   1 the	multiple-interfaces	design	having
   1 the	multiple-interfaces	design	had
   1 the	multiple-interfaces	design	did
   1 the	multiple-interfaces	design	and
   1 the	multiple-interface	paradigm	this
   1 the	msword	versions	impacted
   1 the	msword	version	had
   1 the	msword	personal	design
   1 the	msword	personal	and
   1 the	msw2k	software	than
   1 the	msw	personal	to
   1 the	msw	personal	design
   1 the	msw	97	interface
   1 the	ms	word	program
   1 the	mouse	for	a
   1 the	most	striking	finding
   1 the	most	recent	five
   1 the	most	popular	8
   1 the	most	number	of
   1 the	most	interesting	observations
   1 the	most	frequently-used	functions
   1 the	most	frequently	used
   1 the	most	frequently	accessed
   1 the	most	common	functions--like
   1 the	most	appropriate	and
   1 the	more	sophisticated	users
   1 the	more	likely	it
   1 the	more	frequently	a
   1 the	moment	the	existence
   1 the	modify	button	the
   1 the	modifications	made	to
   1 the	mistaken-addition	trigger	applied
   1 the	minimal	starting	personal
   1 the	microsoft	word	interface
   1 the	microsoft	office	suite
   1 the	menus	where	only
   1 the	menus	the	implication
   1 the	menus	so	i
   1 the	menus	provided	a
   1 the	menus	i	m
   1 the	menus	had	a
   1 the	menus	for	the
   1 the	menus	are	way
   1 the	menus	adapted	to
   1 the	menus	7	of
   1 the	menubars	and	that
   1 the	menu/toolbar	which	is
   1 the	menu	with	the
   1 the	menu	stays	open
   1 the	menu	shows	up
   1 the	menu	items	recently
   1 the	menu	items	all
   1 the	menu	it	makes
   1 the	menu	is	invoked
   1 the	menu	in	order
   1 the	menu	hierarchies	i
   1 the	menu	expands	from
   1 the	menu	disappears	and
   1 the	mechanisms	for	customizing
   1 the	mechanism	was	sufficiently
   1 the	mechanism	to	include
   1 the	mechanism	for	adding/deleting
   1 the	mechanism	and	three
   1 the	means	of	each
   1 the	marketplace	so	we
   1 the	marketplace	applications	have
   1 the	majority	thought	that
   1 the	majority	of	participants
   1 the	majority	of	feature-shy
   1 the	majority	of	additions
   1 the	majority	of	a
   1 the	magnitude	of	the
   1 the	lower	levels	greenberg
   1 the	longest	initial	period
   1 the	long	one	if
   1 the	long	menus	that
   1 the	long	menus	for
   1 the	long	menu	users
   1 the	long	menu	one
   1 the	long	menu	it
   1 the	logistical	constraints	in
   1 the	logging	data	for
   1 the	logged	data	we
   1 the	log	files	to
   1 the	log	file	by
   1 the	log	data	and
   1 the	literature	the	experiment
   1 the	literature	reported	above
   1 the	literature	kaufman	and
   1 the	list	of	most-recently-used
   1 the	limited	command	overlap
   1 the	limitations	of	the
   1 the	levels	there	are
   1 the	level-structured	design	seen
   1 the	least	frequently	accessed
   1 the	learning	ability	in
   1 the	learnability	of	the
   1 the	learnability	afforded	by
   1 the	latter	to	be
   1 the	last	modification	came
   1 the	last	hypothesis	while
   1 the	largest	personal	interface
   1 the	lack	of	the
   1 the	lab	and	with
   1 the	knowledge	of	function
   1 the	item	as	in
   1 the	interview	he	had
   1 the	internet	and	a
   1 the	interfaces	third	meeting
   1 the	interfaces	in	any
   1 the	interfaces	for	each
   1 the	interfaces	and	it
   1 the	interfaces	an	easily
   1 the	interface	while	the
   1 the	interface	which	results
   1 the	interface	we	believe
   1 the	interface	ranking	users
   1 the	interface	of	msw2k
   1 the	interface	in	predetermined
   1 the	interface	in	order
   1 the	interface	if	the
   1 the	interface	and	those
   1 the	interface	2	the
   1 the	instrument	used	to
   1 the	instructions	were	given
   1 the	instructions	verbally	printouts
   1 the	initial	trigger	and
   1 the	initial	trigger	accounted
   1 the	initial	period	and
   1 the	information	about	function
   1 the	individual	differences	and
   1 the	indexes	and	i
   1 the	increase	in	satisfaction
   1 the	impression	intended	was
   1 the	implicit	assumption	by
   1 the	implication	for	user
   1 the	implementation	of	the
   1 the	impact	of	those
   1 the	impact	of	this
   1 the	impact	of	each
   1 the	immediate-need-trigger	satisfies	this
   1 the	immediate-need	trigger	together
   1 the	immediate-need	or	initial
   1 the	imbalance	in	the
   1 the	hypotheses	below	are
   1 the	hopes	of	attracting
   1 the	hierarchy	of	names
   1 the	hierarch	and	the
   1 the	groups	of	participants
   1 the	great	majority	did
   1 the	goals	or	objectives
   1 the	goal	of	reducing
   1 the	goal	of	multiple-interfaces
   1 the	goal	of	forcing
   1 the	goal	is	to
   1 the	goal	is	that
   1 the	generalizability	of	the
   1 the	general	population	who
   1 the	general	approaches	that
   1 the	future	these	trigger
   1 the	future	any	function
   1 the	future	and	so
   1 the	future	13	or
   1 the	functions	were	added
   1 the	functions	that	you
   1 the	functions	that	are
   1 the	functions	she	used
   1 the	functions	added	the
   1 the	functionality	which	i
   1 the	functionality	that	was
   1 the	functionality	offered	than
   1 the	function	was	unavailable
   1 the	function	was	deleted
   1 the	function	i	need
   1 the	full	version	carroll
   1 the	full	system	novice
   1 the	full	set	of
   1 the	full	menus	all
   1 the	full	menu	so
   1 the	full	menu	contents
   1 the	full	long	menu
   1 the	full	interface	within
   1 the	full	interface	with
   1 the	full	interface	we
   1 the	full	interface	to
   1 the	full	interface	there
   1 the	full	interface	the
   1 the	full	interface	of
   1 the	full	interface	more
   1 the	full	interface	like
   1 the	full	interface	is
   1 the	full	interface	for
   1 the	full	interface	but
   1 the	full	interface	and
   1 the	full	interface	almost
   1 the	full	2000	interface
   1 the	frequency	of	the
   1 the	four	combinations	of
   1 the	formulation	of	our
   1 the	former	the	results
   1 the	formatting	toolbar	these
   1 the	following	base	criteria
   1 the	flexibility	to	adopt
   1 the	flexibility	ratings	recorded
   1 the	first	three	triggers
   1 the	first	thing	is
   1 the	first	seven	questionnaires
   1 the	first	set	of
   1 the	first	phase	the
   1 the	first	meeting	they
   1 the	first	meeting	summary
   1 the	first	meeting	our
   1 the	first	four	of
   1 the	first	few	days
   1 the	first	comment	below
   1 the	findings	we	have
   1 the	final	section	of
   1 the	file	menu	considered
   1 the	file	menu	and
   1 the	figure	we	see
   1 the	field	with	4
   1 the	field	precluded	the
   1 the	featureshy	participants	found
   1 the	features	together	offer
   1 the	features	are	interview
   1 the	feature-shy	without	negatively
   1 the	feature-shy	will	be
   1 the	feature-shy	were	significantly
   1 the	feature-shy	were	found
   1 the	feature-shy	were	able
   1 the	feature-shy	there	was
   1 the	feature-shy	seven	participants
   1 the	feature-shy	reported	significantly
   1 the	feature-shy	preferred	the
   1 the	feature-shy	perceived	a
   1 the	feature-shy	participants	were
   1 the	feature-shy	participants	the
   1 the	feature-shy	participants	independent
   1 the	feature-shy	participants	in
   1 the	feature-shy	participants	felt
   1 the	feature-shy	participants	and
   1 the	feature-shy	felt	more
   1 the	feature-shy	f	1
   1 the	feature-shy	appear	to
   1 the	feature-shy	and	feature-keen
   1 the	feature-shy	7	participants
   1 the	feature-richness	of	the
   1 the	feature-keen	with	msw2k
   1 the	feature-keen	with	msw
   1 the	feature-keen	was	unexpected
   1 the	feature-keen	this	suggests
   1 the	feature-keen	this	can
   1 the	feature-keen	summary	although
   1 the	feature-keen	some	of
   1 the	feature-keen	participants	when
   1 the	feature-keen	participants	h8
   1 the	feature-keen	participants	h6
   1 the	feature-keen	participants	generally
   1 the	feature-keen	participants	are
   1 the	feature-keen	once	they
   1 the	feature-keen	on	these
   1 the	feature-keen	had	effectively
   1 the	feature-keen	and	feature-shy
   1 the	feature-keen	6	participants
   1 the	fact	that	you
   1 the	fact	that	there
   1 the	fact	that	the
   1 the	fact	that	six
   1 the	fact	that	evaluation
   1 the	fact	that	both
   1 the	extent	that	they
   1 the	extent	that	it
   1 the	explanation	to	come
   1 the	experimenter	toggled	between
   1 the	experimenter	on	three
   1 the	experimenter	for	this
   1 the	experiment	was	designed
   1 the	experiment	scheduling	in
   1 the	experiment	protocol	first
   1 the	experiment	participants	were
   1 the	experiment	our	evaluation
   1 the	experiment	in	addition
   1 the	experiment	ideally	we
   1 the	experiment	design	that
   1 the	experiment	but	ended
   1 the	experiment	and	some
   1 the	experiment	and	so
   1 the	experiment	a	final
   1 the	experience	of	one
   1 the	experience	of	another
   1 the	expected	differences	between
   1 the	existing	adaptive	interface
   1 the	existence	of	individual
   1 the	existence	of	a
   1 the	exception	that	the
   1 the	exception	of	the
   1 the	exception	of	seven
   1 the	event	of	any
   1 the	evaluation	worked	with
   1 the	evaluation	were	1
   1 the	evaluation	was	provided
   1 the	evaluation	that	this
   1 the	evaluation	she	did
   1 the	evaluation	methodology	needs
   1 the	evaluation	in	addition
   1 the	evaluation	and	there
   1 the	evaluation	1	to
   1 the	entire	set	of
   1 the	entire	duration	of
   1 the	end	she	realized
   1 the	email	which	facilitated
   1 the	eight	questionnaires	from
   1 the	efficacy	of	adaptive
   1 the	effects	of	the
   1 the	effects	of	different
   1 the	effectiveness	of	the
   1 the	effect	size	etasquared
   1 the	effect	of	the
   1 the	effect	of	a
   1 the	early	literature	dieterich
   1 the	eager	system	detected
   1 the	due	dates	of
   1 the	due	date	of
   1 the	dual	interface	namely
   1 the	draw	and	shape
   1 the	double	menu	that
   1 the	directory	adapted	to
   1 the	direction	of	user-assisted
   1 the	difficulty	for	design
   1 the	different	tasks	she
   1 the	different	interface	design
   1 the	difference	in	navigation
   1 the	developed	world	these
   1 the	designs	unlike	a
   1 the	design	of	the
   1 the	design	is	feature-rich
   1 the	design	is	a
   1 the	design	in	the
   1 the	design	has	been
   1 the	design	had	the
   1 the	design	and	to
   1 the	design	and	that
   1 the	design	allows	the
   1 the	dependent	measures	were
   1 the	dependent	measures	that
   1 the	dependent	measures	investigated
   1 the	dependent	measures	2
   1 the	deletion	of	three
   1 the	deleted	functions	had
   1 the	degree	of	user
   1 the	default	word	and
   1 the	debriefing	interviews	allows
   1 the	debriefing	interview	the
   1 the	debriefing	interview	however
   1 the	days	when	those
   1 the	days	when	each
   1 the	days	that	word
   1 the	date	could	be
   1 the	data	suggests	that
   1 the	data	reported	above
   1 the	data	for	each
   1 the	data	collected	in
