  19 the	case	of
   1 same	and	it
   1 s	word	class
   1 s	wft	tw
   1 s	we	denote
   1 s	then	df
   1 s	syn-operator	as
   1 s	syn-operator	all
   1 s	sw	the
   1 s	sw	note
   1 s	sw	notational
   1 s	sw	0
   1 s	spanish-english	and
   1 s	peters	2005
   1 s	parameter	directory
   1 s	output	without
   1 s	morphological	analyzer
   1 s	lower	performance
   1 s	is	a
   1 s	high	translation
   1 s	high	degree
   1 s	he	scans
   1 s	general-purpose	dictionary
   1 s	finnish-english	dictionary
   1 s	english	translation
   1 s	correct	equivalent
   1 s	by	wf
   1 s	by	df
   1 s	basic	lexicon
   1 s	and	wft
   1 s	and	t
   1 s	and	dft
   1 runs	were	used
   1 runs	and	fite-trt
   1 running	texts	containing
   1 running	text	the
   1 run	to	show
   1 run	to	fetch
   1 run	the	following
   1 run	on	the
   1 run	dictionary-translationonly	no
   1 rules	would	be
   1 rules	with	word
   1 rules	which	suggests
   1 rules	were	below
   1 rules	used	in
   1 rules	transformation	rule
   1 rules	to	establish
   1 rules	the	five
   1 rules	table	i
   1 rules	such	that
   1 rules	is	described
   1 rules	in	this
   1 rules	in	the
   1 rules	for	sl-
   1 rules	for	english-chinese
   1 rules	can	be
   1 rules	augmented	with
   1 rules	at	or
   1 rules	ari	pirkola
   1 rules	are	used
   1 rules	are	shown
   1 rules	and	the
   1 rules	and	background
   1 rule-based	translation	method
   1 rule-based	approach	to
   1 rule	of	thumb
   1 rule	occurs	below
   1 rule	is	read
   1 rule	is	likely
   1 rule	in	the
   1 rule	generation	was
   1 rule	generation	the
   1 rule	generation	in
   1 rule	generation	confidence
   1 rule	generation	columns
   1 rule	frequency	thresholds
   1 rule	frequency	and
   1 rule	frequency	10
   1 rule	ekt	ect
   1 rule	divided	by
   1 rule	contains	source
   1 rule	collections	with
   1 rule	collections	as
   1 rule	collection	deficiencies
   1 rule	collection	contains
   1 rule	bases	for
   1 routes	to	the
   1 routes	thanks	to
   1 routes	into	english
   1 routes	in	the
   1 routes	if	a
   1 routes	for	finnish-english
   1 route	collection	2
   1 romanized	japanese	katakana
   1 rich	in	technical
   1 returned	we	found
   1 retrieved	map	is
   1 retrieval	the	researchers
   1 retrieval	systems	in
   1 retrieval	system	based
   1 retrieval	system	allan
   1 retrieval	results	in
   1 retrieval	laboratory	at
   1 retrieval	it	is
   1 retrieval	experiments	we
   1 retrieval	experiments	the
   1 retrieval	experiments	are
   1 retrieval	effectiveness	was
   1 retrieval	clir	and
   1 retranslated	into	a
   1 retranslated	by	trt
   1 retained	untranslatable	tables
   1 results	were	tested
   1 results	subsection	5
   1 results	since	trt
   1 results	show	clir
   1 results	reported	here
   1 results	overall	the
   1 results	only	against
   1 results	on	fite-trt
   1 results	of	the
   1 results	of	lcs/mwl
   1 results	indicated	that
   1 results	in	many
   1 results	for	oov-utaclir-spa-eng
   1 results	for	bio-terms
   1 results	are	statistically
   1 results	are	significant
   1 results	are	reasonable
   1 results	are	ranked
   1 results	are	inconclusive
   1 resulted	in	lower
   1 resulted	in	a
   1 result	would	essentially
   1 result	of	a
   1 result	list	decreases
   1 result	is	a
   1 result	in	a
   1 restriction	was	set
   1 restriction	the	total
   1 rest	of	this
   1 respective	languages	the
   1 respect	to	their
   1 resources	transformation	rules
   1 resources	ballesteros	2000
   1 resemblance--or	if	there
   1 resemblance	trt	is
   1 resemblance	to	the
   1 resemblance	computer	originating
   1 researchers	fite-trt	is
   1 researchers	also	considered
   1 researcher	the	similarity
   1 researcher	the	final
   1 researcher	is	a
   1 research	we	attack
   1 research	trt	queries
   1 research	the	transformation
   1 research	the	idea
   1 research	such	factors
   1 research	questions	were
   1 research	questions	r
   1 research	is	to
   1 research	assistant	fed
   1 required	pattern	definition
   1 require	more	processing
   1 require	lists	with
   1 requests	only	contained
   1 requests	of	biomedical
   1 represented	in	the
   1 reports	the	translation
   1 reported	in	pirkola
   1 reported	here	need
   1 reported	for	each
   1 replaced	by	a
   1 repeated	with	the
   1 rendered	into	base
   1 removing	duplicates	so
   1 removed	from	the
   1 removal	of	short
   1 remarkably	outperformed	the
   1 remarkably	outperform	the
   1 remarkably	higher	than
   1 remarkably	high	for
   1 reliably	identified	native
   1 reliable	translation	as
   1 reliable	rules	for
   1 relevant	rules	were
   1 relevant	document	is
   1 relevance	judgments	queries
   1 relative	sizes	of
   1 relative	frequency	there
   1 relative	frequency	criterion
   1 relative	frequency	criteria
   1 relationship	tw	trt
   1 relation	to	each
   1 related	words	and
   1 related	to	each
   1 related	technical	terms
   1 rel-wf	tw	sw
   1 rel-wf	gives	the
   1 rel-wf	formula	which
   1 rel-wf	formula	also
   1 rel-wf	defined	as
   1 rel-df/rel-wf	functions	and
   1 rel-df	gives	the
   1 rel-df	fraccionamiento	fraccionamiento
   1 rel-df	and	relative
   1 rel-df	1	4
   1 regular	translation	in
   1 regular	frequency	patterns
   1 regular	frequency	pattern
   1 regular	character	correspondences
   1 regarding	spelling	variants
   1 regarded	as	spelling
   1 reflects	the	different
   1 reflect	the	relative
   1 refer	an	adjective
   1 recognize	the	target
   1 recall--the	proportion	of
   1 recall	while	the
   1 recall	while	spanish-english
   1 recall	when	equivalents
   1 recall	we	explore
   1 recall	was	substantial
   1 recall	was	lower
   1 recall	was	high
   1 recall	was	91
   1 recall	was	89
   1 recall	values	can
   1 recall	translation	precision
   1 recall	precision	is
   1 recall	performance	this
   1 recall	only	for
   1 recall	only	by
   1 recall	is	substantial
   1 recall	is	not
   1 recall	is	higher
   1 recall	is	high
   1 recall	is	defined
   1 recall	is	associated
   1 recall	is	8/10
   1 recall	for	finnish-english
   1 recall	for	bio-terms
   1 recall	errors	fite-trt
   1 recall	by	6
   1 recall	67	4
   1 reasonable	time	frame
   1 reasonable	since	the
   1 real	words	or
   1 real	information	requests
   1 read	as	follows
   1 reaches	91	0
   1 reaches	71	9
   1 rather	than	the
   1 rather	than	real
   1 rather	than	due
   1 rather	than	a
   1 rare	words	for
   1 ranking	r	trt-frank
   1 ranking	of	the
   1 ranked	word	forms
   1 ranked	result	list
   1 ranked	by	frequency
   1 ranked	based	on
   1 rank	test	conover
   1 range	defined	in
   1 r	what	are
   1 r	utaclir	trt
   1 r	utaclir	baseline
   1 r	original	english
   1 r	is	tested
   1 r	in	the
   1 r	how	to
   1 r	are	word
   1 r	and	then
   1 r	3	see
   1 r	2	or
   1 r	2	and
   1 r	1	and
   1 questions	were	as
   1 questions	regarding	spelling
   1 questions	r	in
   1 question	the	good
   1 question	of	what
   1 question	and	naturally
   1 query	words	were
   1 query	was	fite-trt
   1 query	translation	and
   1 query	the	best
   1 query	structure	and
   1 query	script	described
   1 query	script	based
   1 query	operators	in
   1 query	keys	the
   1 query	keys	in
   1 query	in	the
   1 query	in	summary
   1 query	and	were
   1 queries	yield	good
   1 queries	with	respect
   1 queries	which	were
   1 queries	were	then
   1 queries	were	structured
   1 queries	were	formulated
   1 queries	were	constructed
   1 queries	were	also
   1 queries	we	also
   1 queries	was	tested
   1 queries	utaclir	s
   1 queries	to	the
   1 queries	the	results
   1 queries	the	oov
   1 queries	that	would
   1 queries	remarkably	outperformed
   1 queries	remarkably	outperform
   1 queries	r	utaclir
   1 queries	plain	trt
   1 queries	perform	well
   1 queries	perform	better
   1 queries	or	they
   1 queries	is	mostly
   1 queries	in	spanish-english
   1 queries	for	which
   1 queries	due	to
   1 queries	can	be
   1 queries	as	baselines
   1 queries	are	much
   1 queries	and	thus
   1 queries	also	efficiency
   1 quality	of	translations
   1 quality	of	spanish-english
   1 put	into	comparable
   1 purpose	we	used
   1 purely	accidental	as
   1 provides	crosslingual	baseline
   1 proportion	of	words
   1 proportion	of	equivalents
   1 proportion	of	correct
   1 proper	names	by
   1 proper	name	may
   1 pronunciations	in	chinese
   1 pronunciations	fujii	and
   1 pronunciation	rules	for
   1 program	we	used
   1 program	through	direct
   1 program	the	applied
   1 program	that	allows
   1 program	is	not
   1 program	http	//www
   1 program	because	it
   1 production	of	transformation
   1 produces	a	target
   1 produce	the	frequency-based
   1 processing	power	on
   1 processes	the	first
   1 processes	it	calls
   1 process	would	automatically
   1 process	within	a
   1 process	very	large
   1 process	the	left
   1 process	is	specified
   1 process	could	be
   1 process	all	downloaded
   1 process	a	query
   1 process	a	high
   1 procedure	test-cand	if
   1 procedure	pivot-trans	which
   1 procedure	generates	them
   1 procedure	direct-trans	to
   1 problem	we	compute
   1 problem	the	transliteration
   1 problem	phonetic	mappings
   1 problem	of	limited
   1 problem	moving	trt
   1 problem	in	cross-language
   1 problem	as	we
   1 problem	and	as
   1 probably	due	to
   1 probability	of	a
   1 probabilities	of	the
   1 probabilities	are	computed
   1 probabilistic	retrieval	system
   1 probabilistic	character-based	language
   1 prior	to	t
   1 primary	cause	of
   1 presents	the	trt
   1 presents	the	translation
   1 presents	the	training
   1 presents	the	methods
   1 presents	the	findings
   1 presented	the	main
   1 presented	in	tables
   1 presented	as	a
   1 present	trt	is
   1 present	the	research
   1 present	the	methods
   1 present	the	find-equivalent
   1 present	stage	of
   1 present	research	we
   1 present	languages	still
   1 present	article--is	the
   1 present	an	example
   1 present	a	novel
   1 preliminary	tests	we
   1 precision	was	low
   1 precision	was	95
   1 precision	values	obtained
   1 precision	the	transformation
   1 precision	the	proportion
   1 precision	see	the
   1 precision	of	the
   1 precision	map	and
   1 precision	it	should
   1 precision	is	very
   1 precision	is	approximately
   1 precision	is	9/10
   1 precision	is	5/5
   1 precision	is	100
   1 precision	for	spelling
   1 precision	fite	indicates
   1 precision	errors	as
   1 precision	95	0
   1 precision	5	experiments
   1 precisely	the	equivalents
   1 precisely	in	the
   1 precisely	defined	see
   1 precise	equivalents	of
   1 preceding	sections	in
   1 practical	ir	standpoint
   1 practical	fite-trt	implementation
   1 power	on	the
   1 possible	translations	for
   1 possible	to	use
   1 possible	to	construct
   1 possible	equivalents	for
   1 possible	due	to
   1 possessed	by	a
   1 position	the	second
   1 position	in	a
   1 portion	of	web
   1 point	of	scan
   1 plural	forms	of
   1 plural	form	and
   1 plain	trt	is
   1 plain	trt	but
   1 pivoted	processes	it
   1 pivot-trans	which	first
   1 pivot	languages	would
   1 pivot	language	word
   1 pivot	language	translations
   1 pivot	language	translation
   1 pivot	language	is
   1 pivot	language	increases
   1 pivot	language	french
   1 pivot	language	adds
   1 pivot	and	target
   1 pirkola	jarmo	toivonen
   1 pirkola	1998	and
   1 phonetic	resemblance--or	if
   1 phonetic	resemblance	trt
   1 phonetic	resemblance	computer
   1 phonetic	mappings	were
   1 phonetic	elements	are
   1 peters	2005	la
   1 performed	using	a
   1 performed	better	than
   1 performance	when	a
   1 performance	this	deficiency
   1 performance	there	is
   1 performance	the	higher
   1 performance	spanish-english	fite-trt
   1 performance	resulted	in
   1 performance	of	spanish-english
   1 performance	of	fite-trt
   1 performance	of	english
   1 performance	level	of
   1 performance	improvements	were
   1 performance	improvements	are
   1 performance	drop	therefore
   1 performance	does	not
   1 performance	changes	were
   1 perform	well	it
   1 percentages	were	40
   1 percentages	are	40
   1 percentage	of	wrong
   1 per	an	entry
   1 patterns	of	the
   1 patterns	associated	with
   1 pattern	is	found
   1 pattern	in	order
   1 pattern	holds	for
   1 pattern	definition	1
   1 pattern	associated	with
   1 pattern	and	relative
   1 pattern	allows	the
   1 passes	the	test
   1 passes	the	frequency
   1 passed	through	unchanged
   1 pass	focusing	on
   1 particular	in	mt
   1 particular	finnish-english	queries
   1 part	of	the
   1 part	of	fite-trt
   1 part	of	a
   1 parameters	and	parameter
   1 parameter	values	in
   1 parameter	directory	depth
   1 paper	we	also
   1 pairs	the	best
   1 pairs	precision	is
   1 pairs	of	spanish-english
   1 pairs	judged	by
   1 pairs	in	two
   1 pairs	frequencies	were
   1 pairs	for	the
   1 pairs	for	finnish-english
   1 pairs	fite-trt	achieved
   1 pairs	as	test
   1 pairs	97	0
   1 pairs	3	research
   1 pair	computertietokone	do
   1 pair	chemotherapy-kemoterapia	both
   1 pages	which	wrongly
   1 pages	using	word
   1 pages	trt	may
   1 pages	some	of
   1 pages	for	a
   1 p	0	001
   1 overcome	by	using
   1 overcome	by	adding
   1 overall	the	results
   1 overall	the	percentage
   1 overall	effectiveness	we
   1 overall	effectiveness	r
   1 over	all	words
   1 outside	cross-language	document
   1 output	without	any
   1 outperformed	the	clir
   1 outperformed	conventional	digrams
   1 outperform	the	clir
   1 out	to	be
   1 out	if	there
   1 our	tests	the
   1 our	observations	that
   1 our	experiments	the
   1 our	case	2
   1 our	article	we
   1 our	aim	is
   1 otherwise	typically	the
   1 otherwise	the	source
   1 otherwise	strictly	the
   1 otherwise	4	5
   1 other	words	the
   1 other	with	inquery
   1 other	translations	typically
   1 other	the	word
   1 other	the	criteria
   1 other	than	oov
   1 other	morphologically	even
   1 other	information	systems
   1 other	in	word
   1 other	in	statistical
   1 other	in	our
   1 other	hand	the
   1 other	hand	cross-lingual
   1 other	domains	may
   1 other	cci	0
   1 orthographies	thus	having
   1 origins	and	etymologies
   1 originating	from	latin
   1 originate	from	greek
   1 organized	as	follows
   1 org/software/wget/	wget	s
   1 order	to	be
   1 order	to	avoid
   1 order	of	the
   1 order	for	example
   1 or	word	list
   1 or	word	frequency
   1 or	they	can
   1 or	they	are
   1 or	the	source
   1 or	the	frequencies
   1 or	several	alternatives
   1 or	pivoted	processes
   1 or	phonetic	resemblance--or
   1 or	less	letters
   1 or	frequency	rules
   1 or	above	the
   1 opposed	to	manual
   1 operators	in	this
   1 oovutaclir-fin-eng	words	table
   1 oov-utaclir-spa-eng	and	oovutaclir-fin-eng
   1 oov-utaclir-fin-eng	words	containing
   1 oov-utaclir-fin-eng	as	mentioned
   1 oov	words	where
   1 oov	words	tested
   1 oov	words	table
   1 oov	words	passed
   1 oov	words	may
   1 oov	words	constitute
